Dist Code,Year,State Code,State Name,Dist Name,RICE IRRIGATED AREA (1000 ha),WHEAT IRRIGATED AREA (1000 ha),GROUNDNUT IRRIGATED AREA (1000 ha),SUGARCANE IRRIGATED AREA (1000 ha),COTTON IRRIGATED AREA (1000 ha)
13,1976,6,Madhya Pradesh,Sagar,0.8,15.1,0,0.2,0
13,1977,6,Madhya Pradesh,Sagar,0.9,15.4,0,0.3,0
13,1978,6,Madhya Pradesh,Sagar,1,16,0,0.3,0
13,1979,6,Madhya Pradesh,Sagar,0.2,12,0,0.3,0
13,1980,6,Madhya Pradesh,Sagar,0.7,17.8,0,0.3,0
13,1981,6,Madhya Pradesh,Sagar,0.8,15.6,0,0.3,0
13,1982,6,Madhya Pradesh,Sagar,0.8,21.2,0,0.3,0
13,1983,6,Madhya Pradesh,Sagar,0.7,27.4,0,0.3,0
13,1984,6,Madhya Pradesh,Sagar,0.6,29.8,0,0.3,0
13,1985,6,Madhya Pradesh,Sagar,0.2,34.2,0,0.2,0
13,1986,6,Madhya Pradesh,Sagar,0.5,32.1,0,0.2,0
13,1987,6,Madhya Pradesh,Sagar,0.3,40.9,0,0.2,0
13,1988,6,Madhya Pradesh,Sagar,0.2,41.8,0,0.2,0
13,1989,6,Madhya Pradesh,Sagar,0.2,42.7,0,0.2,0
13,1990,6,Madhya Pradesh,Sagar,0.18,52.79,-1,0.24,0
13,1991,6,Madhya Pradesh,Sagar,0.16,58.62,0,0.2,0
13,1992,6,Madhya Pradesh,Sagar,0.09,69.11,0,0.21,0
13,1993,6,Madhya Pradesh,Sagar,0.01,81.24,0,0.18,0
13,1994,6,Madhya Pradesh,Sagar,0.03,81.8,0,0.18,0
13,1995,6,Madhya Pradesh,Sagar,0.03,87.11,0,0.22,0
13,1996,6,Madhya Pradesh,Sagar,0.03,94.58,0,0.22,0
13,1997,6,Madhya Pradesh,Sagar,0,98.75,0,0.22,0
13,1998,6,Madhya Pradesh,Sagar,0.01,115.65,0,0.21,0
13,1999,6,Madhya Pradesh,Sagar,0.01,107.94,0,0.26,0
13,2000,6,Madhya Pradesh,Sagar,0.01,94.41,0,0.33,0
13,2001,6,Madhya Pradesh,Sagar,0,99.75,0,0.34,0
13,2002,6,Madhya Pradesh,Sagar,0,76.49,0,0.36,0
13,2003,6,Madhya Pradesh,Sagar,0.01,91.82,0,0.37,0
13,2004,6,Madhya Pradesh,Sagar,0,101.53,0,0.39,0
13,2005,6,Madhya Pradesh,Sagar,0,107.88,0,0.71,0
13,2006,6,Madhya Pradesh,Sagar,0,109.37,0,0.85,0
13,2007,6,Madhya Pradesh,Sagar,0,101.73,0,0.81,0
13,2008,6,Madhya Pradesh,Sagar,0,112.99,0.02,0.56,0
13,2009,6,Madhya Pradesh,Sagar,0,130.16,0,0.53,0
13,2010,6,Madhya Pradesh,Sagar,0,133.51,0,0.43,0
13,2011,6,Madhya Pradesh,Sagar,0,155.7,0,0.57,0
13,2012,6,Madhya Pradesh,Sagar,0,175.57,0,0.5,0
13,2013,6,Madhya Pradesh,Sagar,0,193.31,0,0.48,0
13,2014,6,Madhya Pradesh,Sagar,0,245.02,0,0.47,0
13,2015,6,Madhya Pradesh,Sagar,0,211.96,0,0.47,0
13,2016,6,Madhya Pradesh,Sagar,0,218.84,0,0.42,0
13,2017,6,Madhya Pradesh,Sagar,0,230.22,0,0.29,0
13,2018,6,Madhya Pradesh,Sagar,0,238.248,0,0.313,0
13,2019,6,Madhya Pradesh,Sagar,0,363.545,0.001,0.14,0
13,2020,6,Madhya Pradesh,Sagar,0,337.374,0.021,0.308,0
14,1966,6,Madhya Pradesh,Damoh,6,2,0,0.1,0
14,1967,6,Madhya Pradesh,Damoh,4.9,2.6,0,0.1,0
14,1968,6,Madhya Pradesh,Damoh,5.4,4.4,0,0.1,0
14,1969,6,Madhya Pradesh,Damoh,5.5,5.9,0,0.1,0
14,1970,6,Madhya Pradesh,Damoh,6,6.7,0,0.1,0
14,1971,6,Madhya Pradesh,Damoh,5.9,7.8,0,0.1,0
14,1972,6,Madhya Pradesh,Damoh,6,8.8,0,0.1,0
14,1973,6,Madhya Pradesh,Damoh,3.9,9.6,0,0.1,0
14,1974,6,Madhya Pradesh,Damoh,4.2,8.9,0,0.1,0
14,1975,6,Madhya Pradesh,Damoh,2.9,12.9,0,0.1,0
14,1976,6,Madhya Pradesh,Damoh,3.9,12.9,0,0.1,0
14,1977,6,Madhya Pradesh,Damoh,2.5,10.8,0,0.1,0
14,1978,6,Madhya Pradesh,Damoh,3,11,0,0.1,0
14,1979,6,Madhya Pradesh,Damoh,2.6,6.1,0,0.1,0
14,1980,6,Madhya Pradesh,Damoh,2.8,11.1,0,0.1,0
14,1981,6,Madhya Pradesh,Damoh,2.7,8.8,0,0.1,0
14,1982,6,Madhya Pradesh,Damoh,2.9,12.5,0,0.1,0
14,1983,6,Madhya Pradesh,Damoh,2.5,13.8,0,0.1,0
14,1984,6,Madhya Pradesh,Damoh,2.8,14.6,0,0.1,0
14,1985,6,Madhya Pradesh,Damoh,2.9,15.7,0,0.1,0
14,1986,6,Madhya Pradesh,Damoh,3.4,15.5,0,0.1,0
14,1987,6,Madhya Pradesh,Damoh,3.7,19.3,0,0.1,0
14,1988,6,Madhya Pradesh,Damoh,4,20.2,0,0.1,0
14,1989,6,Madhya Pradesh,Damoh,3.9,22.3,0,0.1,0
14,1990,6,Madhya Pradesh,Damoh,3.66,26.95,-1,0.07,0
14,1991,6,Madhya Pradesh,Damoh,3.98,30.65,0,0.07,0
14,1992,6,Madhya Pradesh,Damoh,4.14,36.87,0,0.08,0
14,1993,6,Madhya Pradesh,Damoh,4.03,45.44,0,0.07,0
14,1994,6,Madhya Pradesh,Damoh,4.17,44.86,0,0.08,0
14,1995,6,Madhya Pradesh,Damoh,3.41,49.49,0,0.08,0
14,1996,6,Madhya Pradesh,Damoh,3.11,54.34,0,0.08,0
14,1997,6,Madhya Pradesh,Damoh,2.66,53.79,0,0.08,0
14,1998,6,Madhya Pradesh,Damoh,2.71,54.18,0,0.08,0
14,1999,6,Madhya Pradesh,Damoh,2.59,56.2,0,0.08,0
14,2000,6,Madhya Pradesh,Damoh,2.5,51.8,0,0.12,0
14,2001,6,Madhya Pradesh,Damoh,2.67,49.32,0,0.11,0
14,2002,6,Madhya Pradesh,Damoh,2.58,36.5,0,0.09,0
14,2003,6,Madhya Pradesh,Damoh,2.25,41.62,0,0.1,0
14,2004,6,Madhya Pradesh,Damoh,2.73,44.36,0,0.1,0
14,2005,6,Madhya Pradesh,Damoh,2.88,46.01,0,0.11,0
14,2006,6,Madhya Pradesh,Damoh,3.52,48.23,0,0.12,0
14,2007,6,Madhya Pradesh,Damoh,2.64,44.42,0,0.11,0
14,2008,6,Madhya Pradesh,Damoh,2.78,48.37,0,0.12,0
14,2009,6,Madhya Pradesh,Damoh,2.32,54.19,0,0.12,0
14,2010,6,Madhya Pradesh,Damoh,2.95,56.6,0,0.1,0
14,2011,6,Madhya Pradesh,Damoh,3.51,76.11,0,0.1,0
14,2012,6,Madhya Pradesh,Damoh,3.67,71.09,0,0.1,0
14,2013,6,Madhya Pradesh,Damoh,3.92,76.16,0,0.09,0
14,2014,6,Madhya Pradesh,Damoh,4.15,111.67,0,0.1,0
14,2015,6,Madhya Pradesh,Damoh,3.14,43.28,0,0.23,0
14,2016,6,Madhya Pradesh,Damoh,3.73,82.14,0,0.24,0
14,2017,6,Madhya Pradesh,Damoh,3.77,98.79,0,0.04,0
14,2018,6,Madhya Pradesh,Damoh,3.891,114.381,0,0.078,0
14,2019,6,Madhya Pradesh,Damoh,1.58,160.88,0.003,0.03,0
14,2020,6,Madhya Pradesh,Damoh,1.58,170.065,0.007,0.072,0
15,1966,6,Madhya Pradesh,Tikamgarh,0.9,22.7,0,1.5,0
15,1967,6,Madhya Pradesh,Tikamgarh,0.6,34.1,0,1.3,0
15,1968,6,Madhya Pradesh,Tikamgarh,0.5,39.7,0,1.6,0
15,1969,6,Madhya Pradesh,Tikamgarh,0.4,49.3,0,1.7,0
15,1970,6,Madhya Pradesh,Tikamgarh,0.3,53.9,0,1.4,0
15,1971,6,Madhya Pradesh,Tikamgarh,0.3,55.9,0,1.5,0
15,1972,6,Madhya Pradesh,Tikamgarh,0.3,64.2,0,1.1,0
15,1973,6,Madhya Pradesh,Tikamgarh,0.2,44.2,0,1.4,0
15,1974,6,Madhya Pradesh,Tikamgarh,0.3,44.5,0,1.1,0
15,1975,6,Madhya Pradesh,Tikamgarh,0.2,52.6,0,0.9,0
15,1976,6,Madhya Pradesh,Tikamgarh,0.2,52.5,0,1.2,0
15,1977,6,Madhya Pradesh,Tikamgarh,0.3,51.8,0.2,1.7,0
15,1978,6,Madhya Pradesh,Tikamgarh,0.1,63,0.1,2,0
15,1979,6,Madhya Pradesh,Tikamgarh,0.6,46.5,0.2,1,0
15,1980,6,Madhya Pradesh,Tikamgarh,0.4,65.4,0.1,0.9,0
15,1981,6,Madhya Pradesh,Tikamgarh,0.3,64.6,0.2,1.2,0
15,1982,6,Madhya Pradesh,Tikamgarh,0.3,74.6,0.3,1.5,0
15,1983,6,Madhya Pradesh,Tikamgarh,0.3,81.2,0.5,1.4,0
15,1984,6,Madhya Pradesh,Tikamgarh,0.2,79.9,1.9,1.3,0
15,1985,6,Madhya Pradesh,Tikamgarh,0,86.3,1.8,1.2,0
15,1986,6,Madhya Pradesh,Tikamgarh,0.3,74.1,2.4,1.4,0
15,1987,6,Madhya Pradesh,Tikamgarh,0.3,80.5,2.2,1.3,0
15,1988,6,Madhya Pradesh,Tikamgarh,0.3,80.4,3,1.1,0
15,1989,6,Madhya Pradesh,Tikamgarh,0.1,58.4,2.6,0.8,0
15,1990,6,Madhya Pradesh,Tikamgarh,0.05,92.27,-1,0.64,0
15,1991,6,Madhya Pradesh,Tikamgarh,0.05,96.05,3.26,0.76,0
15,1992,6,Madhya Pradesh,Tikamgarh,0.01,103.99,4.01,0.66,0
15,1993,6,Madhya Pradesh,Tikamgarh,0.01,111.9,4.58,0.66,0
15,1994,6,Madhya Pradesh,Tikamgarh,0.08,108.72,6.5,0.65,0
15,1995,6,Madhya Pradesh,Tikamgarh,0.03,107.76,7.2,0.59,0
15,1996,6,Madhya Pradesh,Tikamgarh,0.08,117.56,8.03,0.64,0
15,1997,6,Madhya Pradesh,Tikamgarh,0.01,120.2,6.77,0.65,0
15,1998,6,Madhya Pradesh,Tikamgarh,0,122.64,7.94,0.67,0
15,1999,6,Madhya Pradesh,Tikamgarh,0.01,126.43,8.99,0.7,0
15,2000,6,Madhya Pradesh,Tikamgarh,0,114.44,11.55,0.65,0
15,2001,6,Madhya Pradesh,Tikamgarh,0.17,117.1,10.7,0.55,0
15,2002,6,Madhya Pradesh,Tikamgarh,0.01,104.06,13.02,0.53,0
15,2003,6,Madhya Pradesh,Tikamgarh,0.04,119.54,11.56,0.52,0
15,2004,6,Madhya Pradesh,Tikamgarh,0.04,105.86,14.33,0.53,0
15,2005,6,Madhya Pradesh,Tikamgarh,0.01,93.78,15.4,0.46,0
15,2006,6,Madhya Pradesh,Tikamgarh,0,57.72,12.41,0.39,0
15,2007,6,Madhya Pradesh,Tikamgarh,0.26,22.58,9.32,0.26,0
15,2008,6,Madhya Pradesh,Tikamgarh,0,107.14,14.36,0.2,0
15,2009,6,Madhya Pradesh,Tikamgarh,0,100.68,13.37,0.24,0
15,2010,6,Madhya Pradesh,Tikamgarh,0,77.65,14.79,0.24,0
15,2011,6,Madhya Pradesh,Tikamgarh,0,137.62,15.37,0.25,0
15,2012,6,Madhya Pradesh,Tikamgarh,0,146.61,14.7,0.33,0
15,2013,6,Madhya Pradesh,Tikamgarh,0,158.25,16.1,0.38,0
15,2014,6,Madhya Pradesh,Tikamgarh,0,151.2,16.85,0.36,0
15,2015,6,Madhya Pradesh,Tikamgarh,0,80.94,17.39,0.28,0
15,2016,6,Madhya Pradesh,Tikamgarh,0,161.59,18.42,0.3,0
15,2017,6,Madhya Pradesh,Tikamgarh,0,97.35,14.91,0.14,0
15,2018,6,Madhya Pradesh,Tikamgarh,0,164.81,3.844,0.081,0
15,2019,6,Madhya Pradesh,Tikamgarh,0.021,193.807,3.788,0.051,0
15,2020,6,Madhya Pradesh,Tikamgarh,0.021,205.173,4.116,0.048,0
16,1966,6,Madhya Pradesh,Chhatarpur,0.2,16.1,0,0.6,0
16,1967,6,Madhya Pradesh,Chhatarpur,0.4,21.7,0,0.5,0
16,1968,6,Madhya Pradesh,Chhatarpur,0.2,24.1,0,0.6,0
16,1969,6,Madhya Pradesh,Chhatarpur,0.5,28.7,0,0.6,0
16,1970,6,Madhya Pradesh,Chhatarpur,0.2,33,0,0.6,0
16,1971,6,Madhya Pradesh,Chhatarpur,0.5,36.1,0,0.4,0
16,1972,6,Madhya Pradesh,Chhatarpur,0.1,38.6,0,0.5,0
16,1973,6,Madhya Pradesh,Chhatarpur,0,29.7,0,0.7,0
16,1974,6,Madhya Pradesh,Chhatarpur,0.1,26.3,0,0.5,0
16,1975,6,Madhya Pradesh,Chhatarpur,0.1,33.2,0,0.4,0
16,1976,6,Madhya Pradesh,Chhatarpur,0,34,0,0.5,0
16,1977,6,Madhya Pradesh,Chhatarpur,0.1,35.2,0,0.8,0
16,1978,6,Madhya Pradesh,Chhatarpur,0.1,43,0,0.8,0
16,1979,6,Madhya Pradesh,Chhatarpur,0.2,33,0,0.4,0
16,1980,6,Madhya Pradesh,Chhatarpur,0.3,47.2,0,0.3,0
16,1981,6,Madhya Pradesh,Chhatarpur,0.2,46.7,0,0.4,0
16,1982,6,Madhya Pradesh,Chhatarpur,0.2,54.2,0,0.6,0
16,1983,6,Madhya Pradesh,Chhatarpur,0.2,61.2,0,0.6,0
16,1984,6,Madhya Pradesh,Chhatarpur,0.1,64.1,0.1,0.3,0
16,1985,6,Madhya Pradesh,Chhatarpur,0.2,70.1,0,0.3,0
16,1986,6,Madhya Pradesh,Chhatarpur,0.2,64.2,0.1,0.3,0
16,1987,6,Madhya Pradesh,Chhatarpur,0,73.9,0,0.3,0
16,1988,6,Madhya Pradesh,Chhatarpur,0.1,71.2,0,0.3,0
16,1989,6,Madhya Pradesh,Chhatarpur,0,58.4,0,0.2,0
16,1990,6,Madhya Pradesh,Chhatarpur,0,76.02,-1,0.2,0
16,1991,6,Madhya Pradesh,Chhatarpur,0,79.89,0.03,0.22,0
16,1992,6,Madhya Pradesh,Chhatarpur,0,86.43,0.02,0.23,0
16,1993,6,Madhya Pradesh,Chhatarpur,0,93.05,0.04,0.17,0
16,1994,6,Madhya Pradesh,Chhatarpur,0,98,0.16,0.23,0
16,1995,6,Madhya Pradesh,Chhatarpur,0,90,0.19,0.33,0
16,1996,6,Madhya Pradesh,Chhatarpur,0,99.3,0.14,0.29,0
16,1997,6,Madhya Pradesh,Chhatarpur,0,102.44,0.13,0.27,0
16,1998,6,Madhya Pradesh,Chhatarpur,0,105.4,0.1,0.25,0
16,1999,6,Madhya Pradesh,Chhatarpur,0,113.28,0.04,0.29,0
16,2000,6,Madhya Pradesh,Chhatarpur,0,101.87,0.01,0.31,0
16,2001,6,Madhya Pradesh,Chhatarpur,0,105.95,0.04,0.3,0
16,2002,6,Madhya Pradesh,Chhatarpur,0,101.96,0.06,0.33,0
16,2003,6,Madhya Pradesh,Chhatarpur,0,115.52,0.02,0.31,0
16,2004,6,Madhya Pradesh,Chhatarpur,0,115.29,0.23,0.35,0
16,2005,6,Madhya Pradesh,Chhatarpur,0,114.05,0.17,0.31,0
16,2006,6,Madhya Pradesh,Chhatarpur,0,77.93,0.12,0.32,0
16,2007,6,Madhya Pradesh,Chhatarpur,0,38.23,0.18,0.32,0
16,2008,6,Madhya Pradesh,Chhatarpur,0,105,0.19,0.18,0
16,2009,6,Madhya Pradesh,Chhatarpur,0,119.63,0,0.28,0
16,2010,6,Madhya Pradesh,Chhatarpur,0,117.73,0,0.3,0
16,2011,6,Madhya Pradesh,Chhatarpur,0,141.83,0,0.33,0
16,2012,6,Madhya Pradesh,Chhatarpur,0,154.46,0,0.26,0
16,2013,6,Madhya Pradesh,Chhatarpur,0,172.75,0,0.55,0
16,2014,6,Madhya Pradesh,Chhatarpur,0.02,165.5,0,0.76,0
16,2015,6,Madhya Pradesh,Chhatarpur,0,113.6,0,0.28,0
16,2016,6,Madhya Pradesh,Chhatarpur,0.02,179.3,0.01,0.19,0
16,2017,6,Madhya Pradesh,Chhatarpur,0,173.07,0.01,0.09,0
16,2018,6,Madhya Pradesh,Chhatarpur,0.07,251.641,0.1,0.035,0
16,2019,6,Madhya Pradesh,Chhatarpur,0,307.222,0,0.102,0
16,2020,6,Madhya Pradesh,Chhatarpur,0,310.135,0.282,0.181,0
17,1966,6,Madhya Pradesh,Panna,1.5,1,0,0.1,0
17,1967,6,Madhya Pradesh,Panna,1.4,1.2,0,0.1,0
17,1968,6,Madhya Pradesh,Panna,1.6,2.1,0,0.1,0
17,1969,6,Madhya Pradesh,Panna,2.4,3,0,0.1,0
17,1970,6,Madhya Pradesh,Panna,2.4,4,0,0.1,0
17,1971,6,Madhya Pradesh,Panna,2.5,6.2,0,0.1,0
17,1972,6,Madhya Pradesh,Panna,1.8,7.3,0,0.1,0
17,1973,6,Madhya Pradesh,Panna,1.4,6.2,0,0.1,0
17,1974,6,Madhya Pradesh,Panna,1.9,6.8,0,0.1,0
17,1975,6,Madhya Pradesh,Panna,1.6,8.8,0,0.1,0
17,1976,6,Madhya Pradesh,Panna,2,8.9,0,0.1,0
17,1977,6,Madhya Pradesh,Panna,2.5,10,0,0.1,0
17,1978,6,Madhya Pradesh,Panna,2.4,11,0,0.1,0
17,1979,6,Madhya Pradesh,Panna,1.6,7.1,0,0,0
17,1980,6,Madhya Pradesh,Panna,1.8,10.6,0,0,0
17,1981,6,Madhya Pradesh,Panna,1.9,10.6,0,0,0
17,1982,6,Madhya Pradesh,Panna,2.1,11.4,0,0.1,0
17,1983,6,Madhya Pradesh,Panna,2.3,11.4,0,0.1,0
17,1984,6,Madhya Pradesh,Panna,2.1,12.3,0,0.1,0
17,1985,6,Madhya Pradesh,Panna,2.1,12.5,0,0.1,0
17,1986,6,Madhya Pradesh,Panna,2.5,14,0,0.1,0
17,1987,6,Madhya Pradesh,Panna,1.6,15.6,0,0.1,0
17,1988,6,Madhya Pradesh,Panna,1.6,15.6,0,0.1,0
17,1989,6,Madhya Pradesh,Panna,1.8,17.4,0,0.1,0
17,1990,6,Madhya Pradesh,Panna,1.97,19.85,-1,0.08,0
17,1991,6,Madhya Pradesh,Panna,2.09,22.95,0,0.11,0
17,1992,6,Madhya Pradesh,Panna,2.14,25.04,0.01,0.13,0
17,1993,6,Madhya Pradesh,Panna,2.41,29.88,0.01,0.13,0
17,1994,6,Madhya Pradesh,Panna,2.83,29.44,0.01,0.15,0
17,1995,6,Madhya Pradesh,Panna,2.81,30.77,0.01,0.19,0
17,1996,6,Madhya Pradesh,Panna,3.33,32.5,0.01,0.11,0
17,1997,6,Madhya Pradesh,Panna,2.99,28.99,0.02,0.25,0
17,1998,6,Madhya Pradesh,Panna,2.84,30.26,0.02,0.2,0
17,1999,6,Madhya Pradesh,Panna,3.05,33.24,0.03,0.19,0
17,2000,6,Madhya Pradesh,Panna,6.39,31.39,0.02,0.2,0
17,2001,6,Madhya Pradesh,Panna,2.89,33.49,0.03,0.15,0
17,2002,6,Madhya Pradesh,Panna,2.66,34.78,0.02,0.15,0
17,2003,6,Madhya Pradesh,Panna,2.68,39.6,0.03,0.21,0
17,2004,6,Madhya Pradesh,Panna,2.92,39.38,0.02,0.11,0
17,2005,6,Madhya Pradesh,Panna,2.71,37.75,0.02,0.14,0
17,2006,6,Madhya Pradesh,Panna,3.12,33.66,0.03,0.14,0
17,2007,6,Madhya Pradesh,Panna,3.17,28.35,0,0.21,0
17,2008,6,Madhya Pradesh,Panna,5.2,33.24,0.01,0.16,0
17,2009,6,Madhya Pradesh,Panna,3.83,42.44,0,0.18,0
17,2010,6,Madhya Pradesh,Panna,3.13,35.98,0.01,0.17,0
17,2011,6,Madhya Pradesh,Panna,4.97,46.38,0.02,0.27,0
17,2012,6,Madhya Pradesh,Panna,6.97,52.75,0.13,0.16,0
17,2013,6,Madhya Pradesh,Panna,10.37,50.24,0.15,0.2,0
17,2014,6,Madhya Pradesh,Panna,8.38,56.97,0.04,0.27,0
17,2015,6,Madhya Pradesh,Panna,6.16,48.99,0.02,0.18,0
17,2016,6,Madhya Pradesh,Panna,11.84,60.77,0,0.22,0
17,2017,6,Madhya Pradesh,Panna,13.53,65.86,0,0.08,0
17,2018,6,Madhya Pradesh,Panna,15.963,89.41,0,0.123,0
17,2019,6,Madhya Pradesh,Panna,13.139,135.164,0.001,0.166,0
17,2020,6,Madhya Pradesh,Panna,13.139,145.32,0.01,0.386,0
18,1966,6,Madhya Pradesh,Rewa,1.6,1.1,0,0,0
18,1967,6,Madhya Pradesh,Rewa,0.4,0.7,0,0,0
18,1968,6,Madhya Pradesh,Rewa,0.9,1.5,0,0,0
18,1969,6,Madhya Pradesh,Rewa,0.5,2.5,0,0,0
18,1970,6,Madhya Pradesh,Rewa,0.5,4.4,0,0,0
18,1971,6,Madhya Pradesh,Rewa,0.3,8.2,0,0,0
18,1972,6,Madhya Pradesh,Rewa,0.6,11.7,0,0,0
18,1973,6,Madhya Pradesh,Rewa,0.6,12.3,0,0.1,0
18,1974,6,Madhya Pradesh,Rewa,1.1,14.3,0,0.1,0
18,1975,6,Madhya Pradesh,Rewa,0.8,18.7,0,0.1,0
18,1976,6,Madhya Pradesh,Rewa,1.2,20.5,0,0.1,0
18,1977,6,Madhya Pradesh,Rewa,0.9,19.1,0,0.1,0
18,1978,6,Madhya Pradesh,Rewa,1,19,0,0.1,0
18,1979,6,Madhya Pradesh,Rewa,1.5,13.8,0,0.1,0
18,1980,6,Madhya Pradesh,Rewa,1.1,19.8,0,0.1,0
18,1981,6,Madhya Pradesh,Rewa,1.1,19.3,0,0.1,0
18,1982,6,Madhya Pradesh,Rewa,1.2,22,0,0.1,0
18,1983,6,Madhya Pradesh,Rewa,1.6,23.7,0,0.1,0
18,1984,6,Madhya Pradesh,Rewa,2,26.4,0,0.1,0
18,1985,6,Madhya Pradesh,Rewa,2.1,29.1,0,0.1,0
18,1986,6,Madhya Pradesh,Rewa,2.5,31.6,0,0.1,0
18,1987,6,Madhya Pradesh,Rewa,1.2,36.7,0,0.1,0
18,1988,6,Madhya Pradesh,Rewa,2.2,39.7,0,0.1,0
18,1989,6,Madhya Pradesh,Rewa,2.4,37.7,0,0.1,0
18,1990,6,Madhya Pradesh,Rewa,3.21,47.19,-1,0.06,0
18,1991,6,Madhya Pradesh,Rewa,3.74,50.58,0,0.06,0
18,1992,6,Madhya Pradesh,Rewa,3.82,60.55,0,0.08,0
18,1993,6,Madhya Pradesh,Rewa,4.09,66.09,0,0.07,0
18,1994,6,Madhya Pradesh,Rewa,4.07,70.56,0,0.08,0
18,1995,6,Madhya Pradesh,Rewa,4.22,73.79,0,0.08,0
18,1996,6,Madhya Pradesh,Rewa,3.84,74.71,0,0.08,0
18,1997,6,Madhya Pradesh,Rewa,3.9,74.79,0,0.09,0
18,1998,6,Madhya Pradesh,Rewa,4.94,75.24,0,0.07,0
18,1999,6,Madhya Pradesh,Rewa,5.98,77.11,0,0.07,0
18,2000,6,Madhya Pradesh,Rewa,5.11,75.75,0,0.07,0
18,2001,6,Madhya Pradesh,Rewa,5.5,77.66,0,0.06,0
18,2002,6,Madhya Pradesh,Rewa,6.45,77.08,0,0.06,0
18,2003,6,Madhya Pradesh,Rewa,6.35,79.28,0,0.06,0
18,2004,6,Madhya Pradesh,Rewa,8.04,79.35,0,0.06,0
18,2005,6,Madhya Pradesh,Rewa,9.21,79.79,0,0.06,0
18,2006,6,Madhya Pradesh,Rewa,10.39,77.81,0,0.06,0
18,2007,6,Madhya Pradesh,Rewa,11.51,74.71,0,0.07,0
18,2008,6,Madhya Pradesh,Rewa,12.1,81.87,0,0.04,0
18,2009,6,Madhya Pradesh,Rewa,11.81,84.18,0,0.04,0
18,2010,6,Madhya Pradesh,Rewa,14.08,75.51,0,0.05,0
18,2011,6,Madhya Pradesh,Rewa,19.71,90.4,0,0.04,0
18,2012,6,Madhya Pradesh,Rewa,24.58,97.98,0,0.04,0
18,2013,6,Madhya Pradesh,Rewa,28.11,100.69,0,0.04,0
18,2014,6,Madhya Pradesh,Rewa,30.13,103.88,0,0.05,0
18,2015,6,Madhya Pradesh,Rewa,38.75,107.01,0,0.05,0
18,2016,6,Madhya Pradesh,Rewa,45.82,111.52,0,0.03,0
18,2017,6,Madhya Pradesh,Rewa,58.01,125.02,0,0.04,0
18,2018,6,Madhya Pradesh,Rewa,75.562,144.511,0,0.034,0
18,2019,6,Madhya Pradesh,Rewa,143.74,262.039,0,0.031,0
18,2020,6,Madhya Pradesh,Rewa,228.942,323.145,0,0.063,0.002
19,1966,6,Madhya Pradesh,Sidhi,0.3,0.4,0,0,0
19,1967,6,Madhya Pradesh,Sidhi,0.1,0.3,0,0,0
19,1968,6,Madhya Pradesh,Sidhi,0.1,0.4,0,0,0
19,1969,6,Madhya Pradesh,Sidhi,0.2,0.4,0,0,0
19,1970,6,Madhya Pradesh,Sidhi,0.1,0.8,0,0,0
19,1971,6,Madhya Pradesh,Sidhi,0.1,1.4,0,0,0
19,1972,6,Madhya Pradesh,Sidhi,0,1.9,0,0,0
19,1973,6,Madhya Pradesh,Sidhi,0,1.7,0,0,0
19,1974,6,Madhya Pradesh,Sidhi,0.1,1.6,0,0,0
19,1975,6,Madhya Pradesh,Sidhi,0,2.4,0,0,0
19,1976,6,Madhya Pradesh,Sidhi,0.1,3.7,0,0,0
19,1977,6,Madhya Pradesh,Sidhi,0.1,4.7,0,0,0
19,1978,6,Madhya Pradesh,Sidhi,0.1,5,0,0,0
19,1979,6,Madhya Pradesh,Sidhi,1.1,4.8,0,0,0
19,1980,6,Madhya Pradesh,Sidhi,0.7,6.9,0,0,0
19,1981,6,Madhya Pradesh,Sidhi,1.5,7.2,0,0,0
19,1982,6,Madhya Pradesh,Sidhi,1.9,9.7,0,0,0
19,1983,6,Madhya Pradesh,Sidhi,1.8,10.2,0,0,0
19,1984,6,Madhya Pradesh,Sidhi,2.2,11.5,0,0,0
19,1985,6,Madhya Pradesh,Sidhi,2.7,12.8,0,0,0
19,1986,6,Madhya Pradesh,Sidhi,2,12.6,0,0,0
19,1987,6,Madhya Pradesh,Sidhi,1.2,14.5,0,0.1,0
19,1988,6,Madhya Pradesh,Sidhi,2.2,17.4,0,0.1,0
19,1989,6,Madhya Pradesh,Sidhi,2.1,19.2,0,0.1,0
19,1990,6,Madhya Pradesh,Sidhi,0.69,22.11,-1,-1,-1
19,1991,6,Madhya Pradesh,Sidhi,2.22,27.68,-1,-1,-1
19,1992,6,Madhya Pradesh,Sidhi,2.61,31.09,-1,-1,-1
19,1993,6,Madhya Pradesh,Sidhi,0.74,34.41,-1,-1,-1
19,1994,6,Madhya Pradesh,Sidhi,0.89,39.07,-1,-1,-1
19,1995,6,Madhya Pradesh,Sidhi,1.23,39.33,-1,-1,-1
19,1996,6,Madhya Pradesh,Sidhi,0.99,39.37,-1,-1,-1
19,1997,6,Madhya Pradesh,Sidhi,1.23,40.22,-1,-1,-1
19,1998,6,Madhya Pradesh,Sidhi,-1,43.94,-1,-1,-1
19,1999,6,Madhya Pradesh,Sidhi,-1,46.88,-1,-1,-1
19,2000,6,Madhya Pradesh,Sidhi,0.55,49.23,-1,-1,-1
19,2001,6,Madhya Pradesh,Sidhi,0.5,53.43,-1,-1,-1
19,2002,6,Madhya Pradesh,Sidhi,-1,52.59,-1,-1,-1
19,2003,6,Madhya Pradesh,Sidhi,-1,54.04,-1,-1,-1
